"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2019","EQ","543.80","543.80","538.00","543.95","538.65","538.90","540.14","552.20","336.15","1,24,91,978","6,74,74,14,238.80","1,57,053"
"30-Dec-2019","EQ","549.60","552.20","542.60","549.40","544.50","543.95","546.55","552.20","336.15","1,31,80,302","7,20,37,22,746.95","1,18,319"
"27-Dec-2019","EQ","541.00","550.50","538.35","538.75","549.50","549.40","545.51","550.50","336.15","1,12,47,684","6,13,56,79,009.25","1,14,464"
"26-Dec-2019","EQ","541.10","542.40","537.65","541.10","538.80","538.75","539.82","549.50","336.15","78,31,074","4,22,73,59,239.55","68,450"
"24-Dec-2019","EQ","542.00","543.95","539.30","541.30","541.85","541.10","541.38","549.50","336.15","67,15,007","3,63,53,53,390.25","65,937"
"23-Dec-2019","EQ","547.00","548.85","537.60","546.10","541.15","541.30","542.33","549.50","336.15","1,15,21,942","6,24,86,65,809.60","1,06,240"
"20-Dec-2019","EQ","540.95","549.50","539.25","540.20","546.10","546.10","545.46","549.50","336.15","2,76,91,592","15,10,47,20,412.00","1,43,386"
"19-Dec-2019","EQ","537.20","541.20","533.70","541.40","540.50","540.20","537.74","543.00","336.15","1,20,82,790","6,49,74,31,434.35","1,42,265"
"18-Dec-2019","EQ","542.05","542.90","535.95","541.15","542.00","541.40","538.89","543.00","336.15","1,29,06,168","6,95,50,55,167.85","1,70,680"
"17-Dec-2019","EQ","540.95","543.00","538.75","539.25","541.95","541.15","540.72","543.00","336.15","1,15,16,163","6,22,70,61,415.35","1,22,753"
"16-Dec-2019","EQ","539.50","541.40","536.70","537.05","539.75","539.25","539.30","542.80","336.15","1,30,70,575","7,04,89,31,964.30","1,55,494"
"13-Dec-2019","EQ","537.90","542.80","535.70","535.35","537.10","537.05","538.50","542.80","336.00","1,78,84,861","9,63,09,66,597.50","1,49,844"
"12-Dec-2019","EQ","534.85","537.10","529.80","533.55","535.50","535.35","533.64","537.50","336.00","1,23,85,216","6,60,92,42,990.40","1,22,835"
"11-Dec-2019","EQ","530.60","535.20","527.20","528.70","533.65","533.55","532.37","537.50","336.00","1,37,68,156","7,32,97,24,633.25","1,38,036"
"10-Dec-2019","EQ","526.05","530.25","524.70","526.50","529.75","528.70","527.90","537.50","336.00","1,20,21,443","6,34,61,26,632.05","1,26,317"
"09-Dec-2019","EQ","524.05","529.30","522.20","524.80","526.85","526.50","526.92","537.50","336.00","1,29,80,877","6,83,99,09,549.75","1,33,385"
"06-Dec-2019","EQ","530.05","533.50","521.65","528.10","525.25","524.80","527.84","537.50","336.00","2,48,68,376","13,12,64,97,459.60","1,60,717"
"05-Dec-2019","EQ","532.55","537.50","526.05","529.25","527.45","528.10","531.71","537.50","336.00","3,23,54,118","17,20,28,49,521.50","2,48,830"
"04-Dec-2019","EQ","510.00","531.35","509.30","509.35","528.80","529.25","522.50","531.35","336.00","3,09,92,538","16,19,35,81,500.85","2,74,793"
"03-Dec-2019","EQ","509.75","511.25","504.65","510.90","510.75","509.35","507.72","520.00","336.00","1,27,95,657","6,49,66,32,779.45","1,37,052"
"02-Dec-2019","EQ","513.45","514.00","507.25","512.60","510.95","510.90","510.43","520.00","336.00","1,01,30,049","5,17,07,11,728.45","1,12,295"
"29-Nov-2019","EQ","516.00","516.50","510.30","519.15","512.50","512.60","512.91","520.00","336.00","1,33,24,549","6,83,43,29,288.75","1,56,866"
"28-Nov-2019","EQ","509.55","520.00","508.00","505.50","518.10","519.15","516.26","520.00","336.00","3,57,06,498","18,43,40,10,957.45","2,58,541"
"27-Nov-2019","EQ","513.90","515.85","504.30","510.70","506.75","505.50","507.71","517.55","336.00","2,98,66,539","15,16,35,92,466.20","2,23,934"
"26-Nov-2019","EQ","501.80","517.55","501.00","497.80","513.00","510.70","509.65","517.55","336.00","28,68,57,658","1,46,19,58,91,796.85","6,75,515"
"25-Nov-2019","EQ","492.00","500.00","491.55","496.80","498.45","497.80","496.19","509.70","336.00","2,56,92,878","12,74,86,04,394.30","2,00,426"
"22-Nov-2019","EQ","501.10","501.75","492.15","498.25","497.65","496.80","497.43","509.70","336.00","1,84,62,401","9,18,37,24,341.85","1,95,716"
"21-Nov-2019","EQ","498.10","503.80","491.25","495.00","499.00","498.25","498.95","509.70","336.00","2,57,45,594","12,84,58,46,675.85","2,08,747"
"20-Nov-2019","EQ","495.20","498.00","492.50","493.50","494.85","495.00","495.21","509.70","336.00","2,26,06,112","11,19,47,44,009.15","2,51,166"
"19-Nov-2019","EQ","497.95","502.00","489.85","498.35","494.30","493.50","496.24","509.70","336.00","2,79,39,336","13,86,44,92,100.70","2,58,229"
"18-Nov-2019","EQ","498.75","504.45","496.65","499.85","499.00","498.35","499.88","509.70","336.00","2,29,10,109","11,45,22,20,256.20","2,61,393"
"15-Nov-2019","EQ","497.85","509.70","496.00","498.65","498.85","499.85","503.80","509.70","336.00","4,20,74,833","21,19,74,67,232.25","2,76,592"
"14-Nov-2019","EQ","489.75","499.85","483.75","485.75","498.05","498.65","492.98","499.85","336.00","3,53,96,276","17,44,97,08,738.00","2,70,076"
"13-Nov-2019","EQ","496.80","497.50","483.30","496.80","487.00","485.75","491.56","499.00","336.00","2,42,72,664","11,93,15,77,536.55","2,27,547"
"11-Nov-2019","EQ","488.00","499.00","484.60","489.45","497.25","496.80","492.53","499.00","336.00","2,47,66,065","12,19,79,44,597.85","2,23,652"
