"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2016","EQ","714.10","722.75","714.10","713.40","717.45","719.70","719.90","833.45","585.75","9,90,367","71,29,69,184.15","35,475"
"29-Dec-2016","EQ","710.00","715.00","708.35","713.05","713.40","713.40","712.39","833.45","585.75","13,03,123","92,83,26,071.20","34,416"
"28-Dec-2016","EQ","712.00","718.90","709.10","712.15","711.10","713.05","713.33","833.45","585.75","12,11,967","86,45,38,157.70","35,538"
"27-Dec-2016","EQ","707.15","716.00","705.60","711.05","710.50","712.15","710.59","833.45","585.75","13,37,045","95,00,90,521.35","21,071"
"26-Dec-2016","EQ","711.90","714.00","704.25","711.75","710.70","711.05","708.30","833.45","585.75","4,85,656","34,39,92,544.95","12,171"
"23-Dec-2016","EQ","705.10","714.00","704.10","713.15","713.00","711.75","710.04","833.45","585.75","10,21,690","72,54,39,102.55","29,220"
"22-Dec-2016","EQ","718.50","719.00","711.50","719.80","713.00","713.15","713.53","833.45","585.75","8,41,012","60,00,86,572.05","18,666"
"21-Dec-2016","EQ","717.10","726.50","717.10","718.35","720.00","719.80","719.96","833.45","585.75","10,74,562","77,36,41,467.15","38,032"
"20-Dec-2016","EQ","721.00","723.00","716.90","719.65","718.90","718.35","719.16","833.45","585.75","9,16,751","65,92,95,156.25","28,138"
"19-Dec-2016","EQ","719.00","721.95","715.40","719.10","719.95","719.65","718.63","833.45","585.75","10,16,994","73,08,41,575.80","45,550"
"16-Dec-2016","EQ","725.00","727.00","717.20","724.75","718.85","719.10","719.68","833.45","585.75","37,81,538","2,72,15,01,344.55","57,644"
"15-Dec-2016","EQ","718.80","734.60","712.00","727.80","725.00","724.75","726.29","833.45","585.75","10,43,365","75,77,89,486.35","32,918"
"14-Dec-2016","EQ","730.30","731.55","723.50","730.95","730.00","727.80","727.09","833.45","585.75","8,52,595","61,99,16,777.00","33,775"
