"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2012","EQ","1,353.00","1,369.50","1,352.75","1,359.55","1,352.75","1,356.55","1,361.21","1,379.00","784.00","6,58,124","89,58,43,190.15","23,620"
"28-Dec-2012","EQ","1,364.00","1,364.95","1,348.10","1,364.30","1,354.90","1,359.55","1,358.68","1,379.00","784.00","12,18,502","1,65,55,48,270.00","26,257"
"27-Dec-2012","EQ","1,354.00","1,374.85","1,352.95","1,351.95","1,361.10","1,364.30","1,366.00","1,379.00","784.00","18,93,523","2,58,65,42,982.10","42,072"
"26-Dec-2012","EQ","1,344.95","1,359.40","1,341.70","1,342.65","1,351.95","1,351.95","1,351.86","1,379.00","784.00","10,03,503","1,35,65,98,373.65","35,103"
"24-Dec-2012","EQ","1,322.05","1,345.00","1,322.05","1,321.25","1,342.90","1,342.65","1,335.83","1,379.00","784.00","9,10,504","1,21,62,76,033.50","39,502"
"21-Dec-2012","EQ","1,310.00","1,341.60","1,307.00","1,318.60","1,318.00","1,321.25","1,327.98","1,379.00","784.00","16,82,499","2,23,43,31,966.60","66,769"
"20-Dec-2012","EQ","1,338.00","1,339.95","1,307.10","1,334.90","1,318.25","1,318.60","1,319.78","1,379.00","784.00","14,60,182","1,92,71,11,853.90","63,097"
"19-Dec-2012","EQ","1,360.00","1,362.40","1,328.25","1,353.95","1,334.00","1,334.90","1,342.92","1,379.00","784.00","16,84,486","2,26,21,34,169.55","62,363"
"18-Dec-2012","EQ","1,358.10","1,363.30","1,320.20","1,359.05","1,352.75","1,353.95","1,346.80","1,379.00","784.00","17,71,672","2,38,60,88,596.75","57,388"
"17-Dec-2012","EQ","1,351.00","1,365.95","1,345.05","1,352.70","1,355.55","1,359.05","1,358.49","1,379.00","784.00","16,67,118","2,26,47,66,431.70","39,638"
"14-Dec-2012","EQ","1,328.00","1,356.90","1,324.45","1,325.35","1,356.70","1,352.70","1,340.73","1,379.00","784.00","11,65,843","1,56,30,83,226.35","47,457"
"13-Dec-2012","EQ","1,328.00","1,346.50","1,315.10","1,326.35","1,326.05","1,325.35","1,329.53","1,379.00","784.00","17,35,029","2,30,67,69,578.05","48,613"
"12-Dec-2012","EQ","1,329.95","1,330.40","1,312.05","1,325.40","1,325.90","1,326.35","1,320.69","1,379.00","784.00","13,61,449","1,79,80,46,701.85","45,475"
"11-Dec-2012","EQ","1,328.10","1,339.90","1,310.10","1,322.85","1,326.15","1,325.40","1,324.96","1,379.00","784.00","16,04,285","2,12,56,07,662.05","36,413"
"10-Dec-2012","EQ","1,325.10","1,335.80","1,315.25","1,328.75","1,323.50","1,322.85","1,323.88","1,379.00","784.00","16,26,730","2,15,35,93,897.05","48,222"
"07-Dec-2012","EQ","1,368.00","1,370.00","1,321.20","1,364.10","1,323.80","1,328.75","1,339.97","1,379.00","784.00","20,48,738","2,74,52,50,678.50","49,327"
"06-Dec-2012","EQ","1,342.50","1,379.00","1,331.00","1,334.70","1,376.85","1,364.10","1,345.58","1,379.00","784.00","14,80,568","1,99,22,18,064.80","47,916"
"05-Dec-2012","EQ","1,325.20","1,340.00","1,325.20","1,322.10","1,336.00","1,334.70","1,334.19","1,340.00","784.00","12,48,038","1,66,51,25,690.35","32,521"
"04-Dec-2012","EQ","1,321.60","1,328.40","1,309.25","1,321.60","1,319.95","1,322.10","1,320.38","1,328.40","784.00","9,26,857","1,22,38,05,811.10","27,169"
"03-Dec-2012","EQ","1,314.00","1,324.90","1,304.50","1,319.90","1,318.45","1,321.60","1,315.81","1,324.90","784.00","13,63,466","1,79,40,61,674.15","38,904"
"30-Nov-2012","EQ","1,314.00","1,324.60","1,300.15","1,310.20","1,322.15","1,319.90","1,312.84","1,324.60","784.00","17,93,912","2,35,51,28,025.60","65,827"
