"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2010","EQ","2,305.00","2,365.00","2,292.05","2,305.50","2,340.15","2,346.35","2,348.16","2,539.90","1,549.00","8,24,891","1,93,69,78,223.05","-"
"30-Dec-2010","EQ","2,336.20","2,343.40","2,288.05","2,327.80","2,294.00","2,305.50","2,306.42","2,539.90","1,549.00","7,25,235","1,67,26,95,736.30","-"
"29-Dec-2010","EQ","2,256.00","2,336.80","2,253.55","2,256.15","2,334.05","2,327.80","2,308.41","2,539.90","1,549.00","8,07,104","1,86,31,25,874.10","-"
"28-Dec-2010","EQ","2,223.90","2,268.70","2,215.15","2,213.70","2,264.55","2,256.15","2,241.45","2,539.90","1,549.00","4,67,503","1,04,78,86,162.70","-"
"27-Dec-2010","EQ","2,219.00","2,230.00","2,197.10","2,218.40","2,212.50","2,213.70","2,211.43","2,539.90","1,549.00","3,77,063","83,38,46,742.05","-"
"24-Dec-2010","EQ","2,189.00","2,224.75","2,175.00","2,190.95","2,219.00","2,218.40","2,203.01","2,539.90","1,549.00","3,51,671","77,47,33,270.20","-"
"23-Dec-2010","EQ","2,180.00","2,204.00","2,173.95","2,178.80","2,189.00","2,190.95","2,191.81","2,539.90","1,549.00","3,26,327","71,52,48,308.65","-"
"22-Dec-2010","EQ","2,233.00","2,240.00","2,170.05","2,214.10","2,176.50","2,178.80","2,203.94","2,539.90","1,549.00","7,50,324","1,65,36,65,619.90","-"
"21-Dec-2010","EQ","2,173.00","2,219.05","2,171.90","2,172.50","2,216.00","2,214.10","2,206.82","2,539.90","1,549.00","6,17,558","1,36,28,38,134.75","-"
"20-Dec-2010","EQ","2,199.80","2,199.80","2,151.45","2,200.80","2,169.35","2,172.50","2,173.13","2,539.90","1,549.00","5,16,122","1,12,15,98,778.35","-"
"16-Dec-2010","EQ","2,163.00","2,219.60","2,150.00","2,162.90","2,192.50","2,200.80","2,180.32","2,539.90","1,549.00","9,75,918","2,12,78,15,701.40","-"
"15-Dec-2010","EQ","2,230.00","2,230.00","2,150.00","2,238.25","2,150.55","2,162.90","2,188.88","2,539.90","1,549.00","11,21,021","2,45,37,75,708.85","-"
"14-Dec-2010","EQ","2,247.00","2,275.90","2,212.00","2,239.00","2,236.00","2,238.25","2,240.03","2,539.90","1,549.00","5,92,208","1,32,65,65,804.10","-"
"13-Dec-2010","EQ","2,243.00","2,245.00","2,181.40","2,222.35","2,230.75","2,239.00","2,217.44","2,539.90","1,549.00","7,91,168","1,75,43,69,047.20","-"
"10-Dec-2010","EQ","2,200.00","2,232.25","2,170.30","2,232.00","2,228.10","2,222.35","2,200.02","2,539.90","1,549.00","20,62,123","4,53,67,19,235.90","-"
"09-Dec-2010","EQ","2,273.15","2,284.40","2,219.30","2,280.45","2,235.35","2,232.00","2,241.00","2,539.90","1,549.00","18,28,392","4,09,74,23,956.15","-"
"08-Dec-2010","EQ","2,340.00","2,340.00","2,265.20","2,351.65","2,280.00","2,280.45","2,285.05","2,539.90","1,549.00","11,74,422","2,68,36,15,466.30","-"
"07-Dec-2010","EQ","2,380.00","2,390.00","2,328.50","2,383.25","2,360.00","2,351.65","2,347.35","2,539.90","1,549.00","8,59,735","2,01,80,96,130.45","-"
"06-Dec-2010","EQ","2,420.00","2,425.00","2,375.25","2,395.65","2,380.00","2,383.25","2,403.83","2,539.90","1,549.00","4,68,156","1,12,53,68,297.80","-"
"03-Dec-2010","EQ","2,395.00","2,400.00","2,372.00","2,391.75","2,400.00","2,395.65","2,387.07","2,539.90","1,549.00","3,96,179","94,57,08,468.55","-"
"02-Dec-2010","EQ","2,378.00","2,400.00","2,353.10","2,367.05","2,394.90","2,391.75","2,383.31","2,539.90","1,549.00","7,36,928","1,75,63,26,693.75","-"
"01-Dec-2010","EQ","2,288.55","2,375.00","2,280.00","2,285.40","2,365.00","2,367.05","2,339.77","2,539.90","1,549.00","8,04,072","1,88,13,42,947.40","-"
"30-Nov-2010","EQ","2,297.00","2,334.05","2,258.50","2,297.90","2,280.10","2,285.40","2,291.87","2,539.90","1,549.00","8,62,678","1,97,71,43,640.40","-"
"29-Nov-2010","EQ","2,300.00","2,317.90","2,285.00","2,297.90","2,300.00","2,297.90","2,304.99","2,539.90","1,549.00","5,90,943","1,36,21,17,812.00","-"
"26-Nov-2010","EQ","2,326.00","2,340.00","2,276.00","2,323.05","2,304.70","2,297.90","2,300.28","2,539.90","1,549.00","7,56,969","1,74,12,41,024.10","-"
"25-Nov-2010","EQ","2,325.00","2,358.70","2,292.25","2,311.40","2,339.40","2,323.05","2,329.52","2,539.90","1,549.00","11,34,387","2,64,25,76,146.10","-"
"24-Nov-2010","EQ","2,354.00","2,373.90","2,289.95","2,371.80","2,327.00","2,311.40","2,334.82","2,539.90","1,549.00","4,12,875","96,39,88,330.95","-"
"23-Nov-2010","EQ","2,365.00","2,380.00","2,307.45","2,379.90","2,356.50","2,371.80","2,349.97","2,539.90","1,549.00","5,70,812","1,34,13,92,191.55","-"
"22-Nov-2010","EQ","2,321.00","2,390.95","2,306.00","2,303.60","2,380.00","2,379.90","2,354.05","2,539.90","1,549.00","5,51,095","1,29,73,05,532.80","-"
"19-Nov-2010","EQ","2,345.00","2,364.00","2,292.00","2,340.35","2,317.45","2,303.60","2,309.97","2,539.90","1,549.00","5,87,634","1,35,74,19,359.90","-"
"18-Nov-2010","EQ","2,419.00","2,419.00","2,318.75","2,372.60","2,337.10","2,340.35","2,350.23","2,539.90","1,549.00","8,31,599","1,95,44,47,254.45","-"
"16-Nov-2010","EQ","2,399.70","2,399.70","2,325.00","2,385.85","2,370.00","2,372.60","2,360.07","2,539.90","1,549.00","9,14,967","2,15,93,83,997.55","-"
"15-Nov-2010","EQ","2,315.00","2,392.00","2,314.00","2,314.90","2,390.00","2,385.85","2,361.51","2,539.90","1,549.00","11,40,798","2,69,40,05,541.35","-"
"12-Nov-2010","EQ","2,345.00","2,379.00","2,305.00","2,353.30","2,309.50","2,314.90","2,338.07","2,539.90","1,549.00","6,20,155","1,44,99,68,518.65","-"
"11-Nov-2010","EQ","2,385.10","2,409.40","2,336.25","2,395.85","2,370.00","2,353.30","2,370.45","2,539.90","1,549.00","3,36,437","79,75,07,439.05","-"
"10-Nov-2010","EQ","2,400.00","2,419.80","2,383.35","2,398.50","2,393.25","2,395.85","2,400.21","2,539.90","1,549.00","4,46,717","1,07,22,16,623.90","-"
"09-Nov-2010","EQ","2,340.00","2,406.80","2,330.35","2,335.40","2,399.00","2,398.50","2,376.59","2,539.90","1,549.00","6,85,805","1,62,98,76,754.15","-"
"08-Nov-2010","EQ","2,393.40","2,400.00","2,325.45","2,393.40","2,337.00","2,335.40","2,355.13","2,539.90","1,549.00","4,25,546","1,00,22,17,834.55","-"
"05-Nov-2010","EQ","2,400.00","2,407.00","2,385.00","2,389.20","2,388.80","2,393.40","2,396.38","2,539.90","1,549.00","39,254","9,40,67,394.85","-"
"04-Nov-2010","EQ","2,390.00","2,405.00","2,367.55","2,362.25","2,389.00","2,389.20","2,390.61","2,539.90","1,549.00","4,85,816","1,16,13,95,115.45","-"
"03-Nov-2010","EQ","2,361.00","2,371.90","2,351.05","2,350.35","2,369.00","2,362.25","2,362.69","2,539.90","1,549.00","3,54,076","83,65,71,581.25","-"
"02-Nov-2010","EQ","2,365.00","2,387.00","2,343.00","2,349.20","2,355.00","2,350.35","2,365.48","2,539.90","1,549.00","5,56,102","1,31,54,46,337.95","-"
"01-Nov-2010","EQ","2,298.00","2,366.00","2,285.05","2,279.90","2,350.20","2,349.20","2,341.68","2,539.90","1,549.00","10,13,480","2,37,32,41,303.80","-"
"29-Oct-2010","EQ","2,280.00","2,298.00","2,237.00","2,266.70","2,268.25","2,279.90","2,263.22","2,539.90","1,549.00","8,13,243","1,84,05,44,279.90","-"
"28-Oct-2010","EQ","2,256.50","2,315.85","2,241.00","2,254.30","2,286.00","2,266.70","2,275.19","2,539.90","1,549.00","21,06,923","4,79,36,51,370.45","-"
"27-Oct-2010","EQ","2,306.00","2,306.00","2,240.40","2,301.40","2,245.90","2,254.30","2,271.09","2,539.90","1,549.00","8,22,033","1,86,69,14,572.50","-"
"26-Oct-2010","EQ","2,308.00","2,326.00","2,291.00","2,304.70","2,300.00","2,301.40","2,304.74","2,539.90","1,549.00","5,06,972","1,16,84,38,724.65","-"
"25-Oct-2010","EQ","2,336.00","2,367.50","2,299.00","2,326.65","2,302.25","2,304.70","2,320.33","2,539.90","1,549.00","8,62,979","2,00,23,93,389.00","-"
"22-Oct-2010","EQ","2,380.00","2,380.00","2,318.50","2,365.10","2,329.90","2,326.65","2,337.97","2,539.90","1,549.00","6,47,519","1,51,38,77,218.40","-"
"21-Oct-2010","EQ","2,330.05","2,374.80","2,316.65","2,335.55","2,356.00","2,365.10","2,358.48","2,539.90","1,549.00","7,29,753","1,72,11,10,796.20","-"
"20-Oct-2010","EQ","2,369.00","2,372.00","2,328.10","2,368.85","2,335.55","2,335.55","2,344.86","2,539.90","1,549.00","4,93,023","1,15,60,67,915.45","-"
"19-Oct-2010","EQ","2,423.00","2,423.00","2,358.55","2,398.45","2,361.10","2,368.85","2,397.11","2,539.90","1,549.00","8,32,452","1,99,54,76,060.80","-"
"18-Oct-2010","EQ","2,539.90","2,539.90","2,353.00","2,386.25","2,420.00","2,398.45","2,379.04","2,539.90","1,549.00","8,27,510","1,96,86,83,057.45","-"
"15-Oct-2010","EQ","2,424.40","2,442.75","2,379.95","2,424.35","2,385.00","2,386.25","2,403.73","2,522.60","1,549.00","5,86,327","1,40,93,72,505.70","-"
"14-Oct-2010","EQ","2,445.00","2,456.00","2,410.05","2,441.25","2,423.70","2,424.35","2,431.79","2,522.60","1,549.00","3,85,363","93,71,20,220.05","-"
"13-Oct-2010","EQ","2,385.00","2,450.00","2,367.00","2,380.30","2,435.00","2,441.25","2,423.96","2,522.60","1,549.00","10,28,670","2,49,34,56,155.90","-"
