"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2018","EQ","1,591.30","1,604.00","1,585.60","1,583.25","1,599.85","1,599.30","1,596.61","2,038.00","1,333.15","9,33,039","1,48,97,02,551.20","47,565"
"28-Dec-2018","EQ","1,578.85","1,600.50","1,571.00","1,564.00","1,586.50","1,583.25","1,588.85","2,038.00","1,333.15","13,33,919","2,11,93,94,636.95","58,878"
"27-Dec-2018","EQ","1,577.00","1,593.45","1,559.70","1,556.45","1,564.20","1,564.00","1,574.10","2,038.00","1,333.15","18,80,388","2,95,99,16,335.10","58,824"
"26-Dec-2018","EQ","1,559.70","1,564.95","1,520.30","1,562.35","1,563.95","1,556.45","1,539.42","2,038.00","1,333.15","17,12,424","2,63,61,42,818.20","48,861"
"24-Dec-2018","EQ","1,578.00","1,591.50","1,555.95","1,575.65","1,562.00","1,562.35","1,567.95","2,038.00","1,333.15","7,57,749","1,18,81,10,161.80","22,766"
"21-Dec-2018","EQ","1,612.85","1,625.95","1,572.20","1,612.85","1,577.95","1,575.65","1,593.94","2,038.00","1,333.15","11,19,348","1,78,41,72,387.35","34,888"
"20-Dec-2018","EQ","1,606.10","1,621.75","1,593.30","1,612.65","1,617.80","1,612.85","1,608.74","2,038.00","1,333.15","11,56,454","1,86,04,29,641.25","49,031"
"19-Dec-2018","EQ","1,641.00","1,652.70","1,609.40","1,639.55","1,614.85","1,612.65","1,631.63","2,038.00","1,333.15","13,90,871","2,26,93,82,827.05","43,970"
"18-Dec-2018","EQ","1,627.90","1,644.35","1,609.00","1,633.35","1,640.20","1,639.55","1,629.15","2,038.00","1,333.15","9,83,139","1,60,16,76,329.70","47,865"
"17-Dec-2018","EQ","1,612.90","1,639.50","1,605.00","1,603.85","1,630.30","1,633.35","1,626.63","2,038.00","1,333.15","7,91,402","1,28,73,19,465.60","46,089"
"14-Dec-2018","EQ","1,610.00","1,613.50","1,590.05","1,610.10","1,608.00","1,603.85","1,600.83","2,038.00","1,333.15","6,92,049","1,10,78,53,009.75","39,081"
"13-Dec-2018","EQ","1,591.50","1,628.00","1,576.95","1,582.20","1,608.50","1,610.10","1,606.03","2,038.00","1,333.15","12,83,289","2,06,10,02,259.90","50,649"
"12-Dec-2018","EQ","1,565.00","1,589.70","1,555.00","1,552.80","1,578.90","1,582.20","1,571.09","2,038.00","1,333.15","12,79,021","2,00,94,52,444.80","44,598"
"11-Dec-2018","EQ","1,476.75","1,564.75","1,475.00","1,554.45","1,556.75","1,552.80","1,530.32","2,038.00","1,333.15","22,94,146","3,51,07,67,155.80","76,259"
"10-Dec-2018","EQ","1,540.00","1,573.00","1,537.05","1,566.80","1,556.00","1,554.45","1,558.84","2,038.00","1,333.15","14,85,061","2,31,49,76,103.20","58,442"
"07-Dec-2018","EQ","1,572.00","1,580.00","1,531.05","1,569.45","1,570.65","1,566.80","1,554.78","2,038.00","1,333.15","15,02,809","2,33,65,32,816.60","63,012"
"06-Dec-2018","EQ","1,594.20","1,594.30","1,560.00","1,603.60","1,567.25","1,569.45","1,573.66","2,038.00","1,333.15","16,05,950","2,52,72,26,765.20","60,322"
"05-Dec-2018","EQ","1,630.00","1,630.00","1,591.80","1,635.75","1,603.25","1,603.60","1,608.87","2,038.00","1,333.15","16,69,427","2,68,58,83,835.30","95,597"
"04-Dec-2018","EQ","1,653.00","1,658.90","1,631.80","1,656.30","1,637.00","1,635.75","1,639.24","2,038.00","1,333.15","13,11,350","2,14,96,21,111.30","78,728"
"03-Dec-2018","EQ","1,648.50","1,661.85","1,636.30","1,631.80","1,653.80","1,656.30","1,648.69","2,038.00","1,333.15","15,09,308","2,48,83,87,548.10","64,500"
"30-Nov-2018","EQ","1,664.50","1,674.45","1,623.00","1,660.55","1,640.90","1,631.80","1,646.36","2,038.00","1,333.15","13,91,187","2,29,03,92,312.80","70,501"
"29-Nov-2018","EQ","1,629.00","1,670.95","1,619.00","1,613.35","1,667.00","1,660.55","1,649.83","2,038.00","1,333.15","29,75,979","4,90,98,61,329.10","88,768"
"28-Nov-2018","EQ","1,596.00","1,620.00","1,592.20","1,588.55","1,618.90","1,613.35","1,608.92","2,038.00","1,333.15","24,08,350","3,87,48,41,560.35","90,792"
"27-Nov-2018","EQ","1,553.70","1,593.85","1,548.80","1,562.75","1,590.00","1,588.55","1,575.98","2,038.00","1,333.15","17,07,401","2,69,08,32,987.20","55,001"
"26-Nov-2018","EQ","1,538.00","1,567.70","1,532.05","1,528.85","1,563.00","1,562.75","1,554.90","2,038.00","1,333.15","13,65,620","2,12,34,05,441.65","46,233"
"22-Nov-2018","EQ","1,548.00","1,563.95","1,522.00","1,546.70","1,525.00","1,528.85","1,539.45","2,038.00","1,333.15","10,38,896","1,59,93,32,629.55","44,166"
"21-Nov-2018","EQ","1,558.50","1,568.95","1,538.40","1,557.85","1,549.05","1,546.70","1,548.76","2,038.00","1,333.15","9,84,774","1,52,51,76,477.50","35,531"
"20-Nov-2018","EQ","1,535.00","1,569.90","1,528.35","1,537.95","1,552.85","1,557.85","1,561.12","2,038.00","1,333.15","27,18,989","4,24,46,80,564.30","89,706"
"19-Nov-2018","EQ","1,503.00","1,541.30","1,484.35","1,501.10","1,537.10","1,537.95","1,521.25","2,038.00","1,333.15","20,54,251","3,12,50,30,919.25","45,068"
"16-Nov-2018","EQ","1,519.00","1,526.00","1,486.75","1,512.15","1,498.35","1,501.10","1,504.32","2,038.00","1,333.15","12,22,318","1,83,87,55,373.85","42,687"
"15-Nov-2018","EQ","1,515.00","1,533.25","1,498.00","1,513.55","1,511.00","1,512.15","1,518.20","2,038.00","1,333.15","13,62,884","2,06,91,26,064.60","75,426"
"14-Nov-2018","EQ","1,498.00","1,529.00","1,492.50","1,485.55","1,512.00","1,513.55","1,510.37","2,038.00","1,333.15","18,88,029","2,85,16,22,628.65","81,493"
"13-Nov-2018","EQ","1,485.10","1,496.30","1,463.55","1,493.00","1,488.95","1,485.55","1,478.30","2,038.00","1,333.15","16,78,410","2,48,12,01,431.85","43,788"
"12-Nov-2018","EQ","1,501.90","1,519.00","1,478.20","1,494.90","1,486.10","1,493.00","1,498.16","2,038.00","1,333.15","14,34,191","2,14,86,48,146.75","72,546"
"09-Nov-2018","EQ","1,477.10","1,520.30","1,476.00","1,483.90","1,498.05","1,494.90","1,499.57","2,038.00","1,333.15","19,13,755","2,86,98,05,434.70","87,812"
"07-Nov-2018","EQ","1,486.00","1,501.15","1,475.00","1,475.45","1,482.75","1,483.90","1,483.23","2,038.00","1,333.15","1,40,435","20,82,96,753.65","5,079"
"06-Nov-2018","EQ","1,490.00","1,511.60","1,442.65","1,486.45","1,479.45","1,475.45","1,474.66","2,038.00","1,333.15","28,30,304","4,17,37,44,578.75","93,469"
"05-Nov-2018","EQ","1,535.00","1,535.00","1,480.20","1,541.80","1,484.25","1,486.45","1,501.16","2,038.00","1,333.15","29,26,342","4,39,29,21,002.00","1,11,269"
"02-Nov-2018","EQ","1,485.00","1,554.90","1,475.00","1,463.95","1,535.90","1,541.80","1,526.54","2,038.00","1,333.15","57,32,745","8,75,12,47,178.75","2,38,952"
"01-Nov-2018","EQ","1,402.00","1,492.95","1,398.00","1,425.10","1,461.60","1,463.95","1,455.55","2,038.00","1,333.15","56,35,786","8,20,31,92,129.10","2,00,867"
"31-Oct-2018","EQ","1,355.00","1,436.20","1,333.15","1,364.30","1,420.50","1,425.10","1,382.61","2,038.00","1,333.15","64,74,213","8,95,12,86,681.70","2,38,791"
"30-Oct-2018","EQ","1,410.00","1,410.00","1,349.60","1,412.80","1,353.50","1,364.30","1,382.36","2,038.00","1,349.60","59,74,755","8,25,92,39,553.50","1,43,123"
"29-Oct-2018","EQ","1,445.00","1,445.00","1,375.00","1,445.80","1,410.00","1,412.80","1,400.80","2,038.00","1,375.00","46,20,039","6,47,17,63,842.40","1,93,184"
"26-Oct-2018","EQ","1,496.50","1,498.00","1,438.10","1,491.10","1,443.00","1,445.80","1,468.94","2,038.00","1,421.50","22,63,193","3,32,44,89,406.00","71,070"
"25-Oct-2018","EQ","1,502.10","1,522.90","1,475.60","1,521.35","1,493.95","1,491.10","1,498.85","2,038.00","1,421.50","49,71,095","7,45,09,01,954.30","1,22,724"
"24-Oct-2018","EQ","1,490.00","1,528.70","1,480.05","1,473.15","1,520.55","1,521.35","1,507.69","2,038.00","1,421.50","21,77,827","3,28,34,91,377.25","94,564"
"23-Oct-2018","EQ","1,435.00","1,498.00","1,425.00","1,449.45","1,476.75","1,473.15","1,473.24","2,038.00","1,421.50","72,42,862","10,67,04,38,882.25","1,95,689"
"22-Oct-2018","EQ","1,590.00","1,600.40","1,421.50","1,576.70","1,467.00","1,449.45","1,486.39","2,038.00","1,421.50","65,28,861","9,70,44,48,443.70","1,75,738"
"19-Oct-2018","EQ","1,590.00","1,613.15","1,570.00","1,603.90","1,576.00","1,576.70","1,587.25","2,038.00","1,551.35","40,71,551","6,46,25,83,877.05","1,45,541"
"17-Oct-2018","EQ","1,636.25","1,652.55","1,600.00","1,620.55","1,601.45","1,603.90","1,625.75","2,038.00","1,551.35","35,32,784","5,74,34,28,391.95","1,14,674"
"16-Oct-2018","EQ","1,639.00","1,695.95","1,615.00","1,626.95","1,626.00","1,620.55","1,653.68","2,038.00","1,551.35","74,90,737","12,38,73,07,987.80","1,76,589"
"15-Oct-2018","EQ","1,667.70","1,667.70","1,588.55","1,652.70","1,631.00","1,626.95","1,616.77","2,038.00","1,551.35","43,01,735","6,95,49,14,237.05","1,41,144"
"12-Oct-2018","EQ","1,611.90","1,659.50","1,606.00","1,592.55","1,652.70","1,652.70","1,645.98","2,038.00","1,551.35","21,69,080","3,57,02,53,631.25","87,030"
"11-Oct-2018","EQ","1,610.00","1,610.00","1,581.40","1,637.95","1,597.90","1,592.55","1,594.28","2,038.00","1,551.35","21,31,052","3,39,74,85,627.25","1,22,809"
"10-Oct-2018","EQ","1,612.00","1,666.85","1,604.20","1,607.90","1,639.90","1,637.95","1,639.53","2,038.00","1,551.35","22,64,070","3,71,20,09,795.60","1,14,808"
"09-Oct-2018","EQ","1,608.00","1,619.05","1,590.10","1,600.00","1,604.25","1,607.90","1,605.82","2,038.00","1,551.35","10,65,187","1,71,04,95,245.40","42,585"
"08-Oct-2018","EQ","1,606.00","1,629.40","1,582.10","1,607.35","1,606.00","1,600.00","1,602.99","2,038.00","1,551.35","24,26,418","3,88,95,13,001.20","1,08,542"
"05-Oct-2018","EQ","1,572.00","1,638.45","1,572.00","1,589.50","1,600.00","1,607.35","1,612.95","2,038.00","1,551.35","43,52,946","7,02,10,74,165.85","1,29,723"
"04-Oct-2018","EQ","1,614.80","1,627.20","1,551.35","1,638.70","1,580.00","1,589.50","1,591.20","2,038.00","1,551.35","30,65,332","4,87,75,71,067.50","1,27,289"
"03-Oct-2018","EQ","1,639.80","1,659.20","1,606.00","1,642.65","1,635.95","1,638.70","1,626.13","2,038.00","1,572.40","51,12,718","8,31,39,56,488.55","1,41,696"
"01-Oct-2018","EQ","1,660.00","1,669.90","1,615.65","1,690.05","1,649.00","1,642.65","1,636.94","2,038.00","1,572.40","52,13,931","8,53,48,89,034.45","1,96,790"
"28-Sep-2018","EQ","1,693.10","1,720.00","1,668.35","1,682.00","1,690.05","1,690.05","1,694.61","2,038.00","1,572.40","18,01,534","3,05,29,05,200.95","91,153"
"27-Sep-2018","EQ","1,705.00","1,714.85","1,676.30","1,701.80","1,690.00","1,682.00","1,690.81","2,038.00","1,572.40","28,09,983","4,75,11,43,258.45","1,08,499"
"26-Sep-2018","EQ","1,705.00","1,712.50","1,679.50","1,696.75","1,701.60","1,701.80","1,695.73","2,038.00","1,572.40","29,14,677","4,94,24,93,885.75","96,331"
"25-Sep-2018","EQ","1,675.10","1,717.55","1,649.00","1,674.20","1,691.05","1,696.75","1,685.05","2,038.00","1,572.40","45,03,074","7,58,79,25,463.25","1,94,982"
"24-Sep-2018","EQ","1,769.00","1,774.30","1,658.85","1,762.45","1,681.00","1,674.20","1,690.17","2,038.00","1,572.40","46,85,534","7,91,93,70,818.25","2,11,616"
"21-Sep-2018","EQ","1,820.00","1,834.10","1,731.00","1,804.65","1,769.90","1,762.45","1,785.16","2,038.00","1,572.40","44,03,405","7,86,07,85,469.05","1,62,275"
"19-Sep-2018","EQ","1,866.60","1,875.40","1,799.25","1,862.15","1,812.50","1,804.65","1,834.03","2,038.00","1,572.40","14,71,601","2,69,89,66,554.35","61,535"
"18-Sep-2018","EQ","1,867.25","1,889.30","1,856.05","1,877.05","1,861.00","1,862.15","1,868.17","2,038.00","1,572.40","8,23,718","1,53,88,48,061.80","72,453"
"17-Sep-2018","EQ","1,857.80","1,880.90","1,849.00","1,872.80","1,870.10","1,877.05","1,867.29","2,038.00","1,572.40","10,09,490","1,88,50,08,902.30","47,473"
