Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,Symbol
19-Sep-2011,IL,266.0,266.0,266.0,263.0,-,266.0,266.0,294.0,218.0,"62,634","1,66,60,644.00",1,INDUSINDBK
19-Sep-2011,EQ,264.65,269.95,262.15,266.2,268.00,268.2,264.89,309.4,200.0,"6,90,138","18,28,07,828.25","3,939",INDUSINDBK
16-Sep-2011,EQ,265.0,269.0,260.5,264.35,266.10,266.2,266.04,309.4,200.0,"2,97,272","7,90,87,046.45","5,204",INDUSINDBK
15-Sep-2011,EQ,262.55,265.0,257.05,259.55,264.80,264.35,261.65,309.4,200.0,"2,18,525","5,71,78,064.30","4,042",INDUSINDBK
15-Sep-2011,IL,263.0,263.0,263.0,240.3,-,263.0,263.0,294.0,218.0,10,"2,630.00",1,INDUSINDBK
14-Sep-2011,EQ,254.95,263.0,250.0,253.3,263.00,259.55,254.97,309.4,200.0,"3,07,235","7,83,35,863.65","5,303",INDUSINDBK
13-Sep-2011,EQ,253.0,260.65,250.2,251.75,255.60,253.3,255.83,309.4,200.0,"2,44,150","6,24,60,341.50","6,257",INDUSINDBK
12-Sep-2011,EQ,261.1,264.5,249.75,267.7,252.00,251.75,257.54,309.4,200.0,"4,87,994","12,56,79,615.00","6,224",INDUSINDBK
09-Sep-2011,EQ,266.0,272.4,262.0,265.4,266.80,267.7,268.23,309.4,200.0,"6,67,866","17,91,38,582.85","7,781",INDUSINDBK
08-Sep-2011,EQ,263.55,275.5,261.0,262.95,265.75,265.4,264.96,309.4,200.0,"3,01,266","7,98,22,399.70","4,645",INDUSINDBK
07-Sep-2011,EQ,253.1,264.95,253.1,253.8,264.00,262.95,259.86,309.4,200.0,"3,18,743","8,28,27,319.75","4,314",INDUSINDBK
06-Sep-2011,EQ,250.05,255.85,249.35,254.2,255.00,253.8,251.88,309.4,200.0,"3,52,048","8,86,72,527.45","5,276",INDUSINDBK
05-Sep-2011,EQ,245.35,258.0,245.35,251.45,253.30,254.2,252.64,309.4,200.0,"2,61,686","6,61,13,211.80","4,637",INDUSINDBK
02-Sep-2011,EQ,247.5,253.3,244.5,246.6,252.35,251.45,250.63,309.4,200.0,"3,17,743","7,96,35,098.60","5,320",INDUSINDBK
30-Aug-2011,EQ,240.5,248.0,240.5,240.3,247.80,246.6,246.02,309.4,200.0,"2,96,276","7,28,89,660.95","5,448",INDUSINDBK
29-Aug-2011,IL,240.3,240.3,240.3,245.0,-,240.3,240.3,294.0,218.0,"10,000","24,03,000.00",8,INDUSINDBK
29-Aug-2011,EQ,230.6,242.4,229.0,226.6,242.40,240.3,236.96,309.4,200.0,"3,00,757","7,12,67,062.35","6,560",INDUSINDBK
26-Aug-2011,EQ,233.5,234.35,224.1,234.6,227.00,226.6,230.63,309.4,200.0,"16,17,539","37,30,46,296.55","6,184",INDUSINDBK
25-Aug-2011,EQ,240.0,240.3,232.25,239.7,233.15,234.6,234.31,309.4,200.0,"6,34,566","14,86,84,819.40","6,295",INDUSINDBK
24-Aug-2011,EQ,242.2,243.5,236.1,241.7,236.50,239.7,239.84,309.4,200.0,"4,63,911","11,12,65,493.40","4,460",INDUSINDBK
24-Aug-2011,IL,245.0,245.0,245.0,264.0,-,245.0,245.0,294.0,218.0,"1,50,000","3,67,50,000.00",1,INDUSINDBK
23-Aug-2011,EQ,238.2,243.2,233.45,236.95,241.50,241.7,240.07,309.4,200.0,"4,96,419","11,91,76,923.60","6,873",INDUSINDBK
22-Aug-2011,EQ,236.95,238.4,229.2,236.4,236.50,236.95,234.62,309.4,200.0,"16,20,057","38,01,00,860.80","10,883",INDUSINDBK
19-Aug-2011,EQ,235.2,243.05,228.1,240.65,239.80,236.4,237.51,309.4,200.0,"12,38,211","29,40,93,675.30","9,126",INDUSINDBK
18-Aug-2011,EQ,245.0,248.0,238.6,246.05,239.55,240.65,242.11,309.4,200.0,"12,09,227","29,27,70,096.80","13,844",INDUSINDBK
17-Aug-2011,IL,265.0,265.0,264.0,270.0,-,264.0,264.5,294.0,218.0,"1,39,052","3,67,79,778.00",2,INDUSINDBK
17-Aug-2011,EQ,256.15,258.7,240.7,256.55,244.40,246.05,248.44,309.4,200.0,"9,32,293","23,16,18,003.30","6,966",INDUSINDBK
16-Aug-2011,EQ,259.7,259.7,231.7,254.9,257.75,256.55,256.71,309.4,200.0,"2,29,710","5,89,67,745.75","4,727",INDUSINDBK
12-Aug-2011,EQ,264.0,266.4,252.5,262.8,255.15,254.9,258.51,309.4,200.0,"13,01,819","33,65,34,415.05","13,437",INDUSINDBK
11-Aug-2011,EQ,264.0,270.0,261.05,264.75,261.80,262.8,264.28,309.4,200.0,"10,92,310","28,86,78,977.30","9,602",INDUSINDBK
11-Aug-2011,IL,270.0,270.0,270.0,258.0,-,270.0,270.0,294.0,218.0,"45,00,000","1,21,50,00,000.00",2,INDUSINDBK
10-Aug-2011,EQ,261.55,268.5,260.4,256.25,267.05,264.75,265.44,309.4,200.0,"7,51,355","19,94,41,499.55","8,633",INDUSINDBK
09-Aug-2011,EQ,258.95,262.5,254.65,263.45,256.45,256.25,258.22,309.4,200.0,"9,58,073","24,73,97,722.00","7,199",INDUSINDBK
