"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2011","EQ","433.80","434.00","422.10","429.60","426.20","426.85","428.95","2,583.30","400.25","19,19,104","82,32,07,514.20","31,652"
"29-Dec-2011","EQ","435.65","442.00","426.00","439.80","430.00","429.60","434.02","2,583.30","400.25","27,32,657","1,18,60,27,966.00","35,321"
"28-Dec-2011","EQ","442.50","443.00","433.05","439.70","439.00","439.80","437.33","2,583.30","400.25","19,17,085","83,83,91,110.70","28,534"
"27-Dec-2011","EQ","440.30","443.60","435.70","443.70","441.90","439.70","439.39","2,583.30","400.25","15,73,559","69,14,08,821.95","20,218"
"26-Dec-2011","EQ","439.00","445.40","437.05","437.55","443.15","443.70","442.87","2,583.30","400.25","11,41,190","50,53,96,860.80","19,594"
"23-Dec-2011","EQ","444.20","446.50","436.00","442.85","438.00","437.55","441.43","2,583.30","400.25","17,13,825","75,65,36,418.65","36,377"
"22-Dec-2011","EQ","431.50","444.80","428.80","435.45","444.20","442.85","436.74","2,583.30","400.25","33,94,017","1,48,23,00,264.05","39,168"
"21-Dec-2011","EQ","426.00","439.40","417.80","414.20","438.30","435.45","426.91","2,583.30","400.25","37,46,720","1,59,95,30,370.75","57,277"
"20-Dec-2011","EQ","406.00","421.60","404.00","406.00","415.40","414.20","413.16","2,583.30","400.25","49,95,892","2,06,41,25,453.85","75,281"
"19-Dec-2011","EQ","412.05","413.00","400.25","415.30","402.40","406.00","405.95","2,583.30","400.25","80,85,381","3,28,22,26,121.35","90,560"
"16-Dec-2011","EQ","434.10","440.50","410.00","431.35","413.65","415.30","427.68","2,583.30","410.00","73,56,205","3,14,60,87,891.60","68,951"
"15-Dec-2011","EQ","429.00","436.00","427.00","434.35","431.50","431.35","431.85","2,583.30","411.30","67,40,035","2,91,07,00,627.30","66,397"
"14-Dec-2011","EQ","439.00","443.75","430.25","438.40","434.30","434.35","436.80","2,583.30","411.30","60,76,681","2,65,42,74,358.15","61,679"
"13-Dec-2011","EQ","428.00","445.40","426.00","432.05","442.90","438.40","432.92","2,583.30","411.30","37,31,470","1,61,54,29,831.20","55,907"
"12-Dec-2011","EQ","448.10","450.95","426.30","443.75","428.05","432.05","438.39","2,583.30","411.30","30,17,789","1,32,29,80,400.75","42,327"
"09-Dec-2011","EQ","447.00","451.20","440.50","453.75","445.30","443.75","446.16","2,583.30","411.30","34,01,728","1,51,77,03,268.95","42,905"
"08-Dec-2011","EQ","467.00","467.70","451.10","467.10","452.00","453.75","457.06","2,583.30","411.30","31,39,250","1,43,48,21,913.65","44,369"
"07-Dec-2011","EQ","470.00","470.90","462.10","462.35","465.00","467.10","467.13","2,583.30","411.30","27,93,236","1,30,48,17,107.20","64,722"
"05-Dec-2011","EQ","463.70","467.45","458.00","466.00","464.30","462.35","461.80","2,583.30","411.30","21,88,307","1,01,05,68,652.30","50,627"
"02-Dec-2011","EQ","455.15","467.90","453.15","453.50","466.55","466.00","461.30","2,583.30","411.30","28,09,257","1,29,59,03,724.55","42,505"
"01-Dec-2011","EQ","458.95","467.00","449.45","442.50","452.15","453.50","456.33","2,583.30","411.30","34,82,446","1,58,91,28,808.75","55,266"
"30-Nov-2011","EQ","429.20","449.65","429.20","435.20","443.50","442.50","441.37","2,583.30","411.30","70,53,637","3,11,32,87,914.95","92,162"
"29-Nov-2011","EQ","444.00","445.55","432.20","440.85","432.25","435.20","439.45","2,583.30","411.30","37,07,756","1,62,93,69,586.75","48,884"
"28-Nov-2011","EQ","436.00","444.95","434.10","430.90","443.00","440.85","438.51","2,583.30","411.30","27,22,929","1,19,40,31,188.25","41,604"
"25-Nov-2011","EQ","427.75","434.90","419.05","429.65","432.00","430.90","428.25","2,583.30","411.30","47,26,617","2,02,41,81,241.35","47,404"
"24-Nov-2011","EQ","428.80","435.00","411.30","426.10","426.10","429.65","423.21","2,583.30","411.30","72,21,297","3,05,61,26,870.00","1,10,949"
"23-Nov-2011","EQ","441.75","441.75","414.20","444.05","424.00","426.10","424.96","2,583.30","414.20","63,91,409","2,71,60,80,299.55","1,13,869"
"22-Nov-2011","EQ","447.00","449.50","440.00","444.65","443.50","444.05","445.30","2,583.30","436.15","38,04,576","1,69,41,94,309.90","65,556"
"21-Nov-2011","EQ","456.00","456.00","440.00","458.30","442.00","444.65","448.49","2,583.30","436.15","25,48,509","1,14,29,68,703.15","55,090"
"18-Nov-2011","EQ","455.20","461.60","450.10","459.35","459.30","458.30","455.72","2,583.30","436.15","29,30,186","1,33,53,38,351.40","56,711"
"17-Nov-2011","EQ","463.15","470.00","456.60","465.70","461.45","459.35","462.36","2,583.30","436.15","26,94,342","1,24,57,50,149.20","40,156"
"16-Nov-2011","EQ","470.00","472.00","460.30","472.25","469.40","465.70","467.20","2,583.30","436.15","17,79,400","83,13,39,450.75","38,254"
"15-Nov-2011","EQ","470.70","477.80","469.90","471.40","470.00","472.25","473.86","2,583.30","436.15","29,11,073","1,37,94,34,201.70","36,892"
"14-Nov-2011","EQ","469.90","479.85","468.95","464.05","471.45","471.40","475.55","2,583.30","436.15","30,57,141","1,45,38,35,560.20","40,454"
"11-Nov-2011","EQ","475.65","478.40","462.60","477.25","463.55","464.05","469.06","2,583.30","436.15","23,02,509","1,08,00,20,984.45","53,000"
"09-Nov-2011","EQ","485.00","485.70","475.30","484.25","476.10","477.25","480.70","2,583.30","436.15","21,51,247","1,03,41,09,802.40","40,679"
"08-Nov-2011","EQ","483.00","487.35","478.50","483.00","484.45","484.25","482.48","2,583.30","436.15","20,98,202","1,01,23,36,235.20","29,362"
