"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2010","EQ","445.00","457.00","445.00","444.95","451.90","453.65","453.58","879.80","435.00","4,47,707","20,30,72,465.55","-"
"30-Dec-2010","EQ","451.05","452.00","442.50","448.90","445.35","444.95","445.24","879.80","435.00","11,08,721","49,36,51,752.65","-"
"29-Dec-2010","EQ","453.00","453.50","446.50","449.15","450.30","448.90","449.36","879.80","435.00","7,00,517","31,47,86,080.35","-"
"28-Dec-2010","EQ","449.50","453.00","445.50","447.45","448.80","449.15","449.72","879.80","435.00","7,50,900","33,76,96,311.50","-"
"27-Dec-2010","EQ","451.50","454.70","444.15","450.95","446.50","447.45","448.61","879.80","435.00","2,99,888","13,45,32,596.70","-"
"24-Dec-2010","EQ","449.10","453.00","446.10","449.10","450.05","450.95","451.09","879.80","435.00","8,12,729","36,66,15,544.00","-"
"23-Dec-2010","EQ","454.00","455.70","446.70","454.45","447.35","449.10","449.50","879.80","435.00","7,43,716","33,42,99,982.65","-"
"22-Dec-2010","EQ","459.00","459.00","451.25","454.75","454.20","454.45","454.81","879.80","435.00","5,83,371","26,53,20,821.35","-"
"21-Dec-2010","EQ","453.70","459.25","450.00","449.90","454.05","454.75","453.90","879.80","435.00","9,33,806","42,38,54,490.20","-"
"20-Dec-2010","EQ","478.80","478.80","448.05","464.25","450.95","449.90","454.16","879.80","435.00","7,80,574","35,45,02,020.50","-"
"16-Dec-2010","EQ","450.50","466.45","447.10","449.85","462.05","464.25","458.72","879.80","435.00","7,51,432","34,46,94,645.60","-"
"15-Dec-2010","EQ","467.00","467.00","444.10","467.55","449.70","449.85","453.42","879.80","435.00","15,06,188","68,29,31,122.15","-"
"14-Dec-2010","EQ","470.00","473.60","460.30","469.20","467.05","467.55","465.75","879.80","435.00","10,93,380","50,92,46,652.50","-"
"13-Dec-2010","EQ","474.00","475.05","454.55","472.20","469.00","469.20","465.43","879.80","435.00","6,74,755","31,40,53,538.25","-"
"10-Dec-2010","EQ","452.75","474.00","450.00","452.75","473.00","472.20","467.38","879.80","435.00","9,94,655","46,48,85,047.20","-"
"09-Dec-2010","EQ","470.00","471.00","439.85","466.45","456.00","452.75","454.62","879.80","435.00","8,96,944","40,77,70,030.40","-"
"08-Dec-2010","EQ","464.90","469.00","453.70","463.95","466.95","466.45","459.98","879.80","435.00","8,99,909","41,39,42,643.65","-"
"07-Dec-2010","EQ","478.10","481.10","461.55","480.20","464.05","463.95","468.65","879.80","435.00","11,90,532","55,79,48,709.50","-"
"06-Dec-2010","EQ","485.85","495.00","474.60","485.85","477.30","480.20","487.94","879.80","435.00","7,01,902","34,24,83,904.05","-"
"03-Dec-2010","EQ","488.55","492.00","482.10","488.55","487.00","485.85","485.34","879.80","435.00","3,71,735","18,04,18,338.75","-"
"02-Dec-2010","EQ","484.00","492.00","479.05","480.15","487.00","488.55","485.98","879.80","435.00","9,67,704","47,02,83,353.65","-"
"01-Dec-2010","EQ","474.00","487.00","474.00","476.70","477.60","480.15","482.44","879.80","435.00","8,56,100","41,30,18,338.25","-"
"30-Nov-2010","EQ","464.95","480.00","455.00","466.05","478.00","476.70","469.37","879.80","435.00","5,97,808","28,05,91,299.30","-"
"29-Nov-2010","EQ","461.50","468.00","450.05","461.00","465.80","466.05","461.88","879.80","435.00","5,50,296","25,41,73,006.75","-"
"26-Nov-2010","EQ","460.00","473.50","435.00","458.80","462.80","461.00","454.24","879.80","435.00","7,23,736","32,87,51,754.75","-"
