"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2022","EQ","615.25","620.55","611.35","611.80","614.25","613.70","615.43","629.55","425.00","1,30,52,895","8,03,31,00,347.05","1,58,347"
"29-Dec-2022","EQ","600.00","618.00","597.15","601.05","614.05","611.80","608.16","629.55","425.00","2,01,30,392","12,24,25,24,564.70","1,68,187"
"28-Dec-2022","EQ","600.90","607.00","598.55","601.90","601.00","601.05","602.94","629.55","425.00","79,88,631","4,81,66,51,444.45","1,43,945"
"27-Dec-2022","EQ","600.40","603.10","593.30","597.10","602.00","601.90","598.21","629.55","425.00","96,38,618","5,76,59,12,745.95","2,06,219"
"26-Dec-2022","EQ","574.00","601.70","570.70","574.00","597.10","597.10","589.64","629.55","425.00","1,32,01,587","7,78,41,34,332.20","2,10,003"
"23-Dec-2022","EQ","590.00","590.70","571.50","593.40","573.10","574.00","579.55","629.55","425.00","1,30,47,046","7,56,14,31,125.75","2,26,901"
"22-Dec-2022","EQ","597.00","599.00","587.55","593.40","592.00","593.40","592.49","629.55","425.00","87,40,149","5,17,84,37,456.55","1,36,417"
"21-Dec-2022","EQ","605.90","609.15","589.60","604.45","594.30","593.40","599.66","629.55","425.00","92,17,253","5,52,71,95,688.50","1,45,768"
"20-Dec-2022","EQ","603.00","606.50","599.55","604.45","605.30","604.45","602.65","629.55","425.00","67,53,785","4,07,01,54,751.50","1,28,701"
"19-Dec-2022","EQ","604.00","609.50","603.00","603.35","605.50","604.45","605.78","629.55","425.00","83,22,012","5,04,12,68,364.25","1,49,442"
"16-Dec-2022","EQ","612.00","615.60","602.10","615.95","604.35","603.35","607.83","629.55","425.00","94,35,071","5,73,49,14,585.60","1,60,875"
"15-Dec-2022","EQ","625.55","629.55","614.30","625.50","614.70","615.95","621.92","629.55","425.00","1,06,22,271","6,60,61,76,441.80","1,48,853"
"14-Dec-2022","EQ","618.50","626.75","617.50","616.75","625.30","625.50","623.52","626.75","425.00","1,40,10,673","8,73,58,84,073.65","1,87,174"
"13-Dec-2022","EQ","613.50","617.40","612.50","613.05","616.80","616.75","615.45","622.70","425.00","74,55,415","4,58,84,04,579.40","1,62,670"
"12-Dec-2022","EQ","614.80","618.70","611.00","616.50","612.35","613.05","613.74","622.70","425.00","92,85,187","5,69,86,47,281.15","1,35,955"
"09-Dec-2022","EQ","614.40","618.00","609.10","611.65","617.00","616.50","613.84","622.70","425.00","1,12,02,267","6,87,64,34,227.30","1,69,991"
"08-Dec-2022","EQ","609.75","613.80","607.15","607.05","612.25","611.65","611.14","622.70","425.00","1,00,20,015","6,12,36,08,626.50","1,46,277"
"07-Dec-2022","EQ","610.85","612.90","604.50","608.95","606.95","607.05","607.96","622.70","425.00","76,13,892","4,62,89,04,222.25","1,13,416"
"06-Dec-2022","EQ","614.75","619.80","607.80","617.30","609.30","608.95","613.29","622.70","425.00","1,29,96,244","7,97,05,03,352.00","1,90,699"
"05-Dec-2022","EQ","608.50","618.00","607.55","607.55","616.70","617.30","614.05","622.70","425.00","1,15,85,602","7,11,41,64,816.20","2,10,728"
"02-Dec-2022","EQ","607.50","609.60","604.25","608.10","607.60","607.55","607.29","622.70","425.00","75,33,838","4,57,52,52,955.95","1,42,901"
"01-Dec-2022","EQ","607.85","609.80","601.55","602.45","608.00","608.10","605.68","622.70","425.00","1,42,09,313","8,60,62,71,146.80","1,72,004"
"30-Nov-2022","EQ","608.50","611.40","598.40","608.55","602.95","602.45","603.09","622.70","425.00","1,56,06,230","9,41,20,10,412.20","1,74,362"
"29-Nov-2022","EQ","607.10","611.80","607.10","608.60","608.10","608.55","609.32","622.70","425.00","69,42,919","4,23,04,94,096.30","1,21,735"
"28-Nov-2022","EQ","605.60","610.90","602.35","607.40","608.00","608.60","606.01","622.70","425.00","79,34,274","4,80,82,29,149.85","1,21,851"
"25-Nov-2022","EQ","610.55","613.70","606.25","609.35","607.20","607.40","609.30","622.70","425.00","99,94,513","6,08,96,40,965.50","1,36,359"
"24-Nov-2022","EQ","609.75","611.30","605.80","607.65","609.60","609.35","608.75","622.70","425.00","89,60,032","5,45,43,95,604.45","1,28,229"
"23-Nov-2022","EQ","601.55","609.60","601.00","599.10","607.10","607.65","606.50","622.70","425.00","1,24,35,924","7,54,23,86,457.50","1,71,897"
"22-Nov-2022","EQ","598.15","600.70","596.15","598.10","599.00","599.10","598.56","622.70","425.00","80,48,595","4,81,75,32,263.45","1,26,028"
"21-Nov-2022","EQ","602.10","602.10","595.35","602.70","598.00","598.10","598.39","622.70","425.00","74,12,419","4,43,55,09,514.55","1,35,865"
